sim_id,capacity_norm,seal_risk_norm,heterogeneity_norm,suitability_score,poro_mean,logk_mean,caprock_margin_peak,rank
87,0.540262304554111,0.40867113627206586,0.5346883170046356,60.03,0.2826150059700012,1.5010421527889275,0.5785322422950757,223
550,0.7575329181806498,0.737029231274837,0.585175852290407,60.03,0.2948077619075775,1.6812527542338476,0.6967985474908941,224
669,0.43692093794908343,0.2444920887706803,0.5231995131645617,60.01,0.2768157124519348,1.411646004879927,0.5193990896971665,225
672,0.680217546237338,0.5849326244986617,0.6219769549916244,59.96,0.2904689908027649,1.6177429274628339,0.6420171853439133,226
243,0.6803322566837422,0.7540867946516043,0.3694182587837857,59.93,0.29047542810440063,1.6218824614533403,0.7029422516569106,227
639,0.6583126305760695,0.7341863040453757,0.34542684128255985,59.89,0.2892397344112396,1.60380126228617,0.695774596796558,228
226,0.5513201791607232,0.36460576421541696,0.6326395081342734,59.88,0.2832355499267578,1.5077592547538394,0.5626610065328663,229
741,0.6206690168146396,0.5849326244986617,0.4767102603454146,59.83,0.2871272563934326,1.572502007493515,0.6420171853439133,230
839,0.44525762585488493,0.320540392158768,0.436026296176744,59.79,0.27728354930877686,1.4188754630323732,0.5467897707706569,231
79,0.47146736965759994,0.44420772664033104,0.3161503909778678,59.78,0.2787543833255768,1.4440466752852652,0.5913316259742768,232
258,0.461995791826031,0.36460576421541696,0.41306419280991774,59.74,0.27822285890579224,1.4350507708216362,0.5626610065328663,233
130,0.4306203604669565,0.346126737223919,0.3626837880224442,59.73,0.2764621376991272,1.4079963812952083,0.5560053270196817,234
567,0.5959616612196906,0.46410821724655965,0.5988854336761007,59.73,0.2857407331466675,1.5445600387953506,0.5984992808346294,235
302,0.4859846139303092,0.46410821724655965,0.32427368213875113,59.72,0.2795690596103668,1.4553150749529786,0.5984992808346294,236
895,0.5055082256949276,0.43425748133721687,0.4214598861423524,59.59,0.28066468238830566,1.4709708168470996,0.5877477985441005,237
466,0.7005382893910893,0.7455580129632208,0.4425761148731801,59.57,0.29160934686660767,1.6464015083655383,0.6998703995739024,238
440,0.38636708829836613,0.24235989334858457,0.41494150674792935,59.47,0.27397873997688293,1.3688420387198916,0.5186311266764145,239
983,0.6368612460316028,0.5863540881133923,0.5251192486265224,59.47,0.28803592920303345,1.5840241200077367,0.6425291606910813,240
14,0.6094688162837851,0.48827309869698,0.6050613184824981,59.42,0.2864987254142761,1.5582382895419782,0.6072028617364862,241
112,0.5421837045313813,0.45557943555817615,0.4858448849439982,59.42,0.2827228307723999,1.5073343197666689,0.5954274287516212,242
841,0.6784336925823764,0.5024877348442862,0.7566712153163666,59.4,0.2903688848018646,1.6125842027659447,0.6123226152081667,243
952,0.4181530343568408,0.3077472196261925,0.3995948206118648,59.35,0.27576249837875366,1.3957876396203994,0.5421819926461445,244
614,0.7954293197776742,0.6986497136771105,0.758113331792951,59.29,0.29693442583084106,1.709785884510341,0.6829752131173569,245
290,0.7102631861251343,0.7341863040453757,0.49325960745232045,59.24,0.29215508699417114,1.6441335587368178,0.695774596796558,246
523,0.5192394909830155,0.3944565001247597,0.5271902588122103,59.17,0.2814352512359619,1.4818095630730368,0.5734124888233952,247
758,0.6017561319637472,0.4129355271162576,0.7059546684025755,59.16,0.2860659062862396,1.5501311422318975,0.5800681683365798,248
514,0.7098234627472515,0.7157072770538777,0.5244470720427299,59.07,0.29213041067123413,1.6463169058063656,0.6891189172833734,249
374,0.525907566747141,0.5707179883513555,0.2835757210205542,59.02,0.2818094491958618,1.494717283400457,0.6368974318722328,250
604,0.5426754724636511,0.6190477512521965,0.2549541126160105,58.95,0.2827504277229309,1.5108932962252872,0.6543045936759464,251
529,0.6484491253859529,0.518123834606323,0.671478997361898,58.92,0.28868621587753296,1.5880900409207226,0.6179543440270152,252
931,0.6841346955552888,0.8123668028555594,0.32242726915854,58.81,0.29068881273269653,1.6273316964279174,0.7239332408908005,253
803,0.6773896150933456,0.7796731397167553,0.3557690796187403,58.77,0.2903102934360504,1.620994453092835,0.7121578079059354,254
701,0.6210811247146844,0.5678750611218943,0.5410797548337388,58.46,0.28715038299560547,1.570478308120952,0.6358734811778968,255
679,0.3826034173091691,0.2878467290199639,0.3656026903429016,58.44,0.27376753091812134,1.3639616246192952,0.5350143377857919,256
688,0.6089409358035732,0.3873491820511069,0.7841834039676829,58.37,0.28646910190582275,1.5524384311758639,0.5708526120875551,257
531,0.4281004481142346,0.30206136516727006,0.46131157015841745,58.32,0.2763207256793976,1.4054469183736424,0.5401340912574724,258
724,0.6311262547782742,0.631840923784772,0.47612831025164576,58.25,0.2877140939235687,1.5818254116951511,0.6589123718004588,259
136,0.4982182706125644,0.3589199097564945,0.5534282943812584,58.24,0.28025558590888977,1.4642976449283416,0.5606131051441942,260
603,0.5502962822131894,0.42999309049302514,0.5776052252981296,58.22,0.28317809104919434,1.508502201975762,0.5862118725025964,261
914,0.6937183284988545,0.5934614061870453,0.6910789257836515,58.22,0.2912266254425049,1.6254479848468488,0.6450890374269216,262
608,0.5048135902139244,0.3546555189123028,0.577407652972123,58.2,0.28062570095062256,1.4703262747832095,0.5590771791026901,263
738,0.6929992639413023,0.6787492230708819,0.5629031525221749,58.16,0.29118627309799194,1.6315617862745109,0.6758075582570042,264
620,0.6981994708449593,0.6048331151048902,0.690634791808296,58.02,0.29147809743881226,1.6296180917145893,0.6491848402042659,265
103,0.6594124700876579,0.6886994683739964,0.4687168178085988,57.99,0.28930145502090454,1.6021419160500103,0.6793913856871806,266
144,0.4998789167510178,0.3390194191502659,0.5950515615319898,57.97,0.2803487777709961,1.4638632747697429,0.5534454502838415,267
402,0.4720350801539244,0.46268675363182926,0.34009357283764896,57.96,0.27878624200820923,1.445139578079536,0.5979873054874615,268
6,0.5064152879285312,0.492537489541172,0.3826388082867971,57.91,0.28071558475494385,1.4750809831026788,0.6087387877779904,269
598,0.5563695630700339,0.5493960341303965,0.42268214284253064,57.89,0.28351891040802,1.51475276266068,0.6292178016647122,270
824,0.6477523656374237,0.5337599343683596,0.6752139218397418,57.87,0.2886471152305603,1.5870690766135944,0.6235860728458636,271
493,0.5436977762105404,0.48969456231171066,0.48718137828608,57.65,0.2828077971935272,1.504583520182637,0.6077148370836543,272
616,0.6074874057489053,0.7242360587422615,0.29782224692384734,57.55,0.28638753294944763,1.5617597361749005,0.6921907693663817,273
281,0.5397981520996792,0.492537489541172,0.4794202851114017,57.43,0.2825889587402344,1.4988710297539827,0.6087387877779904,274
101,0.3511844384658115,0.22245940274235598,0.41344028007680667,57.41,0.2720043659210205,1.336818087328423,0.5114634718160619,275
148,0.43173029024929344,0.29779697432307833,0.5039771793734922,57.33,0.2765244245529175,1.4038296765492948,0.5385981652159683,276
666,0.3367388882221049,0.30206136516727006,0.26111901520047187,57.3,0.2711937129497528,1.32603756319157,0.5401340912574724,277
516,0.7164495842277385,0.7285004495864533,0.5717093871511018,57.26,0.2925022542476654,1.6500429054154129,0.6937266954078858,278
394,0.48218483039317006,0.40867113627206586,0.46867913371372016,57.16,0.27935582399368286,1.4502239688239822,0.5785322422950757,279
73,0.37265653461865683,0.23312037985283546,0.4602658903599563,57.08,0.2732093334197998,1.3531233874673658,0.5153032869198222,280
592,0.5060775293918965,0.5422887160567433,0.3306208680735826,57.06,0.2806966304779053,1.4766626842781196,0.626657924928872,281
515,0.5664263766050169,0.466951144476021,0.5947661314304947,57.05,0.2840832769870758,1.5186657033871815,0.5995232315289656,282
840,0.5061439127520841,0.49822334400009444,0.39753371595968795,57.04,0.28070035576820374,1.47473333094305,0.6107866891666626,283
180,0.48356772855259844,0.4228857724193721,0.4580937791311512,56.89,0.2794334292411804,1.4521333818480264,0.5836519957667562,284
875,0.6193981737672078,0.42430723603410275,0.7959432102843556,56.88,0.28705593943595886,1.5617997188335093,0.5841639711139243,285
403,0.5957184325879633,0.539445788827282,0.5673706558044596,56.76,0.2857270836830139,1.5448900707718307,0.6256339742345358,286
487,0.6047210783631669,0.6119404331785433,0.48359557515511314,56.67,0.2862322926521301,1.5556343785074203,0.6517447169401062,287
149,0.6440152479923017,0.6645345869235757,0.5044928054602746,56.61,0.2884373962879181,1.589288840478002,0.6706878047853237,288
727,0.36946588479459924,0.31911892854403734,0.34225911626706096,56.39,0.27303028106689453,1.3551855689758003,0.5462777954234889,289
694,0.5456940566181023,0.5479745705156658,0.44144053159122276,56.32,0.28291982412338257,1.5080749557372493,0.6287058263175441,290
980,0.8545142278128223,0.9246624284192776,0.6491466490549151,56.3,0.3002501428127289,1.7607277192736792,0.764379293317076,291
817,0.5318204654057723,0.38877064566583724,0.6470378471055062,56.27,0.2821412682533264,1.485819247123311,0.5713645874347231,292
356,0.5446611315335831,0.5067521256884782,0.5023074509638407,56.26,0.2828618586063385,1.5036389478819234,0.6138585412496709,293
291,0.6953603872964553,0.7896233850198697,0.45506010182457773,56.25,0.29131877422332764,1.6321375497775232,0.7157416353361118,294
809,0.5504184275959346,0.45557943555817615,0.5952878946413002,56.2,0.2831849455833435,1.5065051535604135,0.5954274287516212,295
56,0.5176016807204665,0.5636106702777026,0.3534742259094733,56.11,0.28134334087371826,1.484862161745602,0.6343375551363927,296
626,0.4639947275680005,0.3034828287820008,0.6099586357840844,56.1,0.2783350348472595,1.4320879732504337,0.5406460666046404,297
390,0.6435728692800113,0.7128643498244167,0.44650818100166045,56.04,0.28841257095336914,1.5913354028870286,0.6880949665890373,298
971,0.517229933903416,0.3333335646913435,0.6999159537015364,56.04,0.2813224792480469,1.47765815591888,0.5513975488951693,299
354,0.6040360020860307,0.634683851014233,0.468145203923711,55.93,0.28619384765625,1.5579862855327833,0.6599363224947948,300
224,0.5179447499259162,0.46979407170548204,0.5031808606142852,55.82,0.2813625931739807,1.481078004546272,0.6005471822233016,301
878,0.4704763988567192,0.4129355271162576,0.47096354354526365,55.78,0.27869877219200134,1.4377212884057873,0.5800681683365798,302
13,0.4359119108742317,0.2778964837168497,0.5872468624760948,55.77,0.2767590880393982,1.4074972834660553,0.5314305103556156,303
698,0.5821772892434527,0.4911160259264413,0.6378557405473755,55.6,0.28496718406677246,1.5327120543352444,0.6082268124308223,304
310,0.44262247198887733,0.3731345459038007,0.4766024838340616,55.21,0.2771356701850891,1.4187653797115647,0.5657328586158746,305
697,0.6159308380978884,0.7071784953654943,0.4151845153254754,54.98,0.2868613600730896,1.5637726791058832,0.6860470652003652,306
924,0.4504201270099554,0.4939589531559027,0.3248997764579492,54.85,0.27757325768470764,1.4244063691098474,0.6092507631251585,307
765,0.6178713564828927,0.5010662712295555,0.7363113602041745,54.72,0.28697025775909424,1.5624383287203487,0.6118106398609986,308
521,0.3021409430260828,0.22032720732025995,0.36883254028052903,54.7,0.26925215125083923,1.2914695508522716,0.5106955087953098,309
43,0.7885042076429021,0.8706468110595146,0.6106786173339515,54.64,0.2965458035469055,1.7068043699475468,0.7449242301246903,310
770,0.4812692710894625,0.4712155353202127,0.44215028460105144,54.63,0.2793044447898865,1.4510340297471822,0.6010591575704697,311
464,0.7142918594882002,0.8208955845439432,0.5008911750094587,54.6,0.2923811674118042,1.6519180818007495,0.7270050929738088,312
665,0.41397725546759906,0.4100925998867965,0.3670269337916294,54.58,0.2755281627178192,1.3929315967062315,0.5790442176422438,313
331,0.46109350919436093,0.4285716268782945,0.45749330999647064,54.56,0.27817222476005554,1.4306881744194875,0.5856998971554284,314
426,0.6156090115676988,0.631840923784772,0.5409657335295203,54.49,0.28684329986572266,1.566443210266237,0.6589123718004588,315
479,0.5819016655319538,0.6048331151048902,0.49947855979572203,54.41,0.28495171666145325,1.5380077732600976,0.6491848402042659,316
597,0.4929527424824828,0.45131504471398415,0.5076146635488641,54.4,0.27996009588241577,1.4592846607920027,0.593891502710117,317
232,0.4444907652779976,0.2878467290199639,0.6323304985562684,54.37,0.277240514755249,1.4135416642483554,0.5350143377857919,318
5,0.6217672631255835,0.6474770235468085,0.5367590041837959,54.35,0.28718888759613037,1.568615976300421,0.6645441006193072,319
699,0.6806105357296487,0.6531628780057309,0.675314376869804,54.35,0.2904910445213318,1.6151834838344135,0.6665920020079794,320
586,0.607664251020445,0.7313433768159147,0.37619816579666654,54.33,0.28639745712280273,1.5606131162097854,0.6947506461022219,321
915,0.4655204827185526,0.3063257560114618,0.6619200498549809,54.2,0.27842065691947937,1.4313501579500123,0.5416700172989765,322
498,0.5685941916153037,0.5963043334165065,0.4869237267459526,54.12,0.2842049300670624,1.526158614853439,0.6461129881212576,323
158,0.4661922823236513,0.30490429239673145,0.6681816390600166,54.11,0.2784583568572998,1.4325801724431455,0.5411580419518085,324
640,0.5091322260942899,0.47263699893494343,0.5239474886134816,54.11,0.2808680534362793,1.4725103168014508,0.6015711329176378,325
667,0.40064800780880744,0.35607698252703346,0.42769875722161843,54.11,0.27478015422821045,1.3790952694785559,0.5595891544498581,326
721,0.39657047629264336,0.48969456231171066,0.21734775464165765,54.1,0.2745513319969177,1.37738988134817,0.6077148370836543,327
437,0.6844368726108628,0.6958067864476492,0.6292498776343605,54.05,0.29070577025413513,1.620175563710117,0.6819512624230207,328
339,0.612254793144139,0.6716419049972289,0.4852917901000222,54.04,0.286655068397522,1.5637615133542602,0.673247681521164,329
227,0.5388868413310235,0.4868516350822496,0.5793999572339358,54.03,0.2825378179550171,1.4963848907064108,0.6066908863893182,330
391,0.541998893256619,0.5792467700397392,0.4487256208131625,54.02,0.282712459564209,1.5043083735017881,0.6399692839552411,331
559,0.5044444987312812,0.55792481581878,0.38743222515536074,54.0,0.2806049883365631,1.4704346710152105,0.6322896537477204,332
858,0.5687322690044939,0.631840923784772,0.43756369957895025,53.99,0.2842126786708832,1.5254494837339712,0.6589123718004588,333
773,0.4868003326602946,0.4186213815751803,0.5536058403025581,53.95,0.2796148359775543,1.4554340546211486,0.5821160697252521,334
179,0.4555571369547138,0.41151406350152725,0.4887256724942069,53.86,0.2778615355491638,1.4258493313699028,0.5795561929894119,335
808,0.6986811485064806,0.8351102206912491,0.46190256443495714,53.83,0.2915051281452179,1.6348379961624708,0.7321248464454891,336
70,0.3950627774160622,0.23809550250439254,0.599147714976456,53.8,0.27446672320365906,1.3712499736935422,0.5170952006349103,337
435,0.5462745127195828,0.45557943555817615,0.6516433818438893,53.78,0.2829523980617523,1.5013001510610307,0.5954274287516212,338
661,0.5813551977108893,0.5536604249745882,0.5922577704065296,53.77,0.2849210500717163,1.534817790093363,0.6307537277062163,339
526,0.4135794863733549,0.36602722783014763,0.455156142432097,53.74,0.27550584077835083,1.3896399250206652,0.5631729818800344,340
486,0.7871627327002308,0.9033404741983183,0.5860024259943595,53.64,0.2964705228805542,1.7083715107300022,0.7566996631095553,341
110,0.5654879814254048,0.6759062958414208,0.3732483625184087,53.63,0.28403061628341675,1.5273978401352462,0.6747836075626682,342
230,0.5980917704813908,0.532338470753629,0.6707976689264921,53.6,0.2858602702617645,1.5457724401581683,0.6230740974986956,343
317,0.4863016608585652,0.532338470753629,0.3914103735484356,53.6,0.2795868515968323,1.4556025664249188,0.6230740974986956,344
905,0.380265660896802,0.4797443170085965,0.20611854038087637,53.57,0.2736363410949707,1.3628291356134392,0.604131009653478,345
638,0.48555816722446393,0.44989358109925376,0.515609182774105,53.51,0.2795451283454895,1.454146128765255,0.5933795273629491,346
319,0.507798717154841,0.41151406350152725,0.6292546150634309,53.5,0.2807932198047638,1.4714946331844287,0.5795561929894119,347
325,0.42500698352949173,0.4541579719434455,0.36142524692233996,53.38,0.27614712715148926,1.4017483245940077,0.5949154534044532,348
100,0.4267770294455343,0.3475482008386497,0.5260566135694181,53.37,0.27624645829200745,1.4008529690508302,0.5565173023668498,349
855,0.7031962791330014,0.8052594847819063,0.530532192014891,53.37,0.2917585074901581,1.640977675213652,0.7213733641549602,350
742,0.38827733587112495,0.39019210928056797,0.36731107186701434,53.32,0.2740859389305115,1.3722020342767558,0.5718765627818911,351
577,0.5878055360535995,0.6076760423343512,0.5401275315905767,53.31,0.28528302907943726,1.5421131131807533,0.650208790898602,352
757,0.7223162800676791,0.9203980375750859,0.40992984513559705,53.22,0.2928314805030823,1.656229720618971,0.7628433672755719,353
973,0.6444108928190199,0.6304194601700412,0.6499882963968191,53.22,0.2884595990180969,1.5860422619783097,0.6584003964532907,354
490,0.5753552040836919,0.6176262876374657,0.497415732442065,53.19,0.2845843434333801,1.5318794195489098,0.6537926183287783,355
520,0.5653031701506425,0.5465531069009351,0.578907049272923,53.19,0.28402024507522583,1.5232016278931777,0.628193850970376,356
726,0.5322660305193515,0.634683851014233,0.36429419089987247,53.18,0.2821662724018097,1.4961890285250279,0.6599363224947948,357
163,0.5794491986731825,0.6190477512521965,0.5079818143018247,53.1,0.28481408953666687,1.5331559711330551,0.6543045936759464,358
358,0.389752108601053,0.3162760013145763,0.4892458206723747,53.05,0.2741686999797821,1.36951247451842,0.5452538447291528,359
422,0.5558507107268075,0.5337599343683596,0.579014825784276,53.02,0.28348979353904724,1.5110260914142786,0.6235860728458636,360
147,0.5726903104723202,0.7455580129632208,0.30401137499787356,53.0,0.28443479537963867,1.5336876445281094,0.6998703995739024,361
910,0.6365171146923901,0.8166311936997511,0.35810570883890136,52.96,0.2880166172981262,1.585484235820413,0.7254691669323046,362
673,0.6002824213675821,0.6005687242606985,0.5928136646404109,52.92,0.28598320484161377,1.5536445609190563,0.6476489141627618,363
45,0.5887901340519023,0.6432126327026167,0.5016726354683994,52.86,0.28533828258514404,1.5414252422669206,0.6630081745778031,364
453,0.5555809287510051,0.5167023709915923,0.609309069657219,52.83,0.2834746539592743,1.5108827822087454,0.6174423686798471,365
655,0.525643626507035,0.38592771843637624,0.7308791440929966,52.82,0.28179463744163513,1.4814157510822263,0.570340636740387,366
641,0.5433764807472323,0.520966761835784,0.5740805780697087,52.77,0.28278976678848267,1.5027461837677287,0.6189782947213512,367
676,0.4051355229574902,0.466951144476021,0.3095912050921333,52.77,0.2750319838523865,1.382889613318973,0.5995232315289656,368
539,0.5784449512002643,0.45700089917290654,0.7586149609302071,52.74,0.28475773334503174,1.529126884277445,0.5959394040987892,369
269,0.5469739278025196,0.634683851014233,0.41363042325268,52.73,0.2829916477203369,1.5079505999058802,0.6599363224947948,370
576,0.5854327292270534,0.6204692148669267,0.5322997914023845,52.68,0.28514987230300903,1.5385221083447016,0.6548165690231144,371
492,0.5544938348445727,0.5451316432862044,0.5705211538051569,52.59,0.2834136486053467,1.5101153932310836,0.627681875623208,372
298,0.5834486633577659,0.6588487324646534,0.47484005255100864,52.5,0.2850385308265686,1.535294124997348,0.6686399033966516,373
712,0.5832574792804256,0.5692965247366251,0.6099516373093212,52.45,0.28502780199050903,1.5380985532589593,0.6363854565250648,374
946,0.7001628251058681,0.6446340963173475,0.7893984520235174,52.45,0.29158827662467957,1.6284267789946467,0.6635201499249712,375
169,0.5399935847120715,0.6005687242606985,0.45568479644882315,52.43,0.28259992599487305,1.5018976550055343,0.6476489141627618,376
648,0.5267455902861494,0.6730633686119595,0.31366151801439707,52.43,0.2818564772605896,1.4932479304354176,0.6737596568683321,377
442,0.44414344753749596,0.46979407170548204,0.4131249180370936,52.39,0.27722102403640747,1.418809653614232,0.6005471822233016,378
249,0.4052948430219405,0.43710040856667826,0.3658758461963505,52.36,0.2750409245491028,1.3833674144215884,0.5887717492384367,379
31,0.6349674615321704,0.7285004495864533,0.5036459900139302,52.34,0.2879296541213989,1.579373623160578,0.6937266954078858,380
859,0.4546383912497172,0.4100925998867965,0.5308612279976028,52.32,0.2778099775314331,1.4262539782021455,0.5790442176422438,381
645,0.45673663649852736,0.4285716268782945,0.5114752375659175,52.21,0.2779277265071869,1.428418592032263,0.5856998971554284,382
212,0.47221086329170125,0.2665247747990049,0.795048266865409,52.14,0.27879610657691956,1.4336347496896453,0.5273347075782713,383
702,0.6198729475592697,0.6958067864476492,0.5205376163711767,52.13,0.28708258271217346,1.5684657534628812,0.6819512624230207,384
913,0.45217742732084193,0.48969456231171066,0.41465510762685165,51.98,0.2776718735694885,1.426382065815003,0.6077148370836543,385
200,0.4771949259745874,0.4797443170085965,0.492396749348442,51.97,0.2790758013725281,1.4478691840640763,0.604131009653478,386
845,0.5688846851994847,0.685856541144535,0.41286683582159617,51.96,0.28422123193740845,1.5271654787414521,0.6783674349928445,387
480,0.4209018365354896,0.42572869964883314,0.43406650790536944,51.92,0.2759167551994324,1.3961275674381686,0.5846759464610922,388
309,0.6455410031428538,0.8109453392408288,0.4184348223431798,51.9,0.28852301836013794,1.5911013578025002,0.7234212655436324,389
671,0.6915993716416658,0.7739872852578329,0.5890104781164154,51.9,0.291107714176178,1.6284615242275904,0.7101099065172632,390
658,0.47563571361050067,0.5707179883513555,0.3561688540309815,51.82,0.2789883017539978,1.4492355514451627,0.6368974318722328,391
663,0.4993706857454214,0.6076760423343512,0.36299656600993696,51.72,0.28032025694847107,1.4684239246900903,0.650208790898602,392
729,0.5254354482894866,0.587775551728123,0.45798578728211325,51.72,0.28178295493125916,1.490801913759963,0.6430411360382494,393
537,0.33013082301558894,0.299218437937809,0.40262300680747026,51.71,0.2708228826522827,1.317830315561579,0.5391101405631363,394
605,0.5546951091926615,0.7142858134391474,0.34155140896524,51.71,0.2834249436855316,1.5158338275296344,0.6886069419362054,395
606,0.48490548602709926,0.4314145541077558,0.5931730632367106,51.65,0.279508501291275,1.4524052034992454,0.5867238478497645,396
734,0.5726340173828811,0.6076760423343512,0.5481667333854594,51.64,0.2844316363334656,1.5276241968891986,0.650208790898602,397
512,0.6586275532367996,0.6915423956034574,0.6378994540974346,51.62,0.2892574071884155,1.5980045408484145,0.6804153363815166,398
154,0.5741502133295663,0.6218906784816575,0.532795606422145,51.56,0.28451672196388245,1.5280240991018421,0.6553285443702824,399
365,0.47030380212023143,0.46410821724655965,0.5101794430463047,51.55,0.27868908643722534,1.4388926109635753,0.5984992808346294,400
745,0.42105159739607284,0.3390194191502659,0.5778158255540801,51.44,0.2759251594543457,1.3937580525133493,0.5534454502838415,401
894,0.33951796121299926,0.29779697432307833,0.437881538002041,51.36,0.2713496685028076,1.3244652464841735,0.5385981652159683,402
314,0.4200138927096201,0.3688701550596087,0.5350322112876138,51.27,0.27586692571640015,1.395563779937484,0.5641969325743704,403
723,0.5461157237220141,0.48827309869698,0.6724207767273366,51.23,0.2829434871673584,1.503289595278682,0.6072028617364862,404
569,0.4173936087162945,0.37882040036272313,0.515811277191497,51.19,0.27571988105773926,1.393042618895993,0.5677807600045468,405
972,0.5251555760429357,0.5707179883513555,0.4974178858189152,51.19,0.28176724910736084,1.4863919669247423,0.6368974318722328,406
801,0.5409888040480042,0.6005687242606985,0.49284099099263995,51.17,0.2826557755470276,1.503174980897532,0.6476489141627618,407
860,0.3650633403469566,0.2622603839548129,0.5608116852564101,51.16,0.27278321981430054,1.344929778581673,0.5257987815367671,408
548,0.5691459701051831,0.7640370399547187,0.3210452318960763,51.06,0.2842358946800232,1.529685859447282,0.706526079087087,409
164,0.6380784513240029,0.7469794765779512,0.5200422320267862,51.02,0.28810423612594604,1.5851140851710914,0.7003823749210704,410
107,0.6500210833551956,0.7469794765779512,0.5504147511482343,51.0,0.28877443075180054,1.5920924650009842,0.7003823749210704,411
746,0.6046483222004013,0.7213931315128002,0.47560687004736785,50.99,0.286228209733963,1.560455608291424,0.6911668186720455,412
168,0.6043811955590063,0.6645345869235757,0.5609093408965671,50.97,0.286213219165802,1.5541832984676573,0.6706878047853237,413
122,0.552091819339544,0.6503199507762698,0.4517416404295642,50.96,0.28327885270118713,1.5120035458942729,0.6655680513136434,414
783,0.6445441906062765,0.7597726491105267,0.518809639117727,50.95,0.28846707940101624,1.5891675672165277,0.7049901530455828,415
792,0.46829636930815793,0.30490429239673145,0.7606285836228369,50.95,0.27857643365859985,1.4311823665117451,0.5411580419518085,416
958,0.4513054155014174,0.5053306620737475,0.4174279033280224,50.95,0.27762293815612793,1.4232432495067768,0.6133465659025028,417
656,0.6098017952184862,0.6815921503003433,0.5495560921292139,50.94,0.2865174114704132,1.5588668935510495,0.6768315089513404,418
439,0.5472718563230416,0.6105189695638127,0.502201827829338,50.86,0.2830083668231964,1.5082146761920383,0.6512327415929381,419
368,0.6242000805097392,0.7185502042833392,0.53271819252438,50.85,0.2873254120349884,1.5707690502853264,0.6901428679777095,420
807,0.3087537878345323,0.5479745705156658,0.0,50.85,0.2696232497692108,1.3033897229205926,0.6287058263175441,421
755,0.6089239416633652,0.7412936221190288,0.4612766854534441,50.82,0.28646814823150635,1.5609758143973131,0.6983344735323982,422
86,0.4556155543116789,0.4015638181984128,0.5893650316148022,50.75,0.27786481380462646,1.4254068235984338,0.5759723655592355,423
99,0.3704111838436709,0.3873491820511069,0.3977533603984092,50.75,0.27308332920074463,1.352651493821583,0.5708526120875551,424
4,0.36335436712228664,0.32480478300295973,0.47472000179160956,50.72,0.27268731594085693,1.3446447294387813,0.548325696812161,425
890,0.35473515163552666,0.41719991796044964,0.31480388443343255,50.71,0.27220362424850464,1.3391528306781781,0.581604094378084,426
868,0.5018247458048372,0.6076760423343512,0.3974064513878406,50.69,0.2804579734802246,1.4688148324346186,0.650208790898602,427
851,0.833889183335971,0.8905473016657431,0.8051460969290908,50.62,0.29909271001815796,1.7393425701997183,0.752091884985043,428
903,0.5701406583742343,0.7611941127252574,0.3397191006033977,50.62,0.28429171442985535,1.5296321796434642,0.7055021283927508,429
0,0.4618465620323292,0.5550818885893188,0.3787202007636305,50.6,0.2782144844532013,1.4353112700550699,0.6312657030533844,430
483,0.5943095121513413,0.6943853228329188,0.5076814182312206,50.36,0.28564801812171936,1.5504940493520818,0.6814392870758528,431
700,0.4842177544155556,0.6176262876374657,0.3487535931784467,50.32,0.27946990728378296,1.4540221451042474,0.6537926183287783,432
533,0.6382430820572681,0.737029231274837,0.5583553282833775,50.18,0.28811347484588623,1.58274699878631,0.6967985474908941,433
793,0.5292469152980188,0.5977257970312372,0.4957470807208386,50.15,0.28199684619903564,1.4906930278412647,0.6466249634684257,434
768,0.6930008571419467,0.8095238756260981,0.5905999932383967,50.04,0.2911863625049591,1.628153925918128,0.7229092901964643,435
337,0.527618664239337,0.5764038428102779,0.5297005578753405,49.93,0.28190547227859497,1.4896062118715538,0.638945333260905,436
461,0.5225363541833732,0.5167023709915923,0.6089078955500252,49.85,0.2816202640533447,1.4849289200593985,0.6174423686798471,437
504,0.3378323549311153,0.32764771023242106,0.43080801805563423,49.84,0.2712550759315491,1.3242856608454223,0.5493496475064972,438
713,0.5367200884544998,0.7171287406686084,0.34657329911761076,49.74,0.2824162244796753,1.5011113761174717,0.6896308926305414,439
425,0.6247922200826128,0.7341863040453757,0.5419149420450922,49.72,0.2873586416244507,1.5709580802338694,0.695774596796558,440
762,0.5502522036620248,0.5891970153428534,0.5747998059376782,49.65,0.28317561745643616,1.5077308678574508,0.6435531113854174,441
204,0.5033149194743287,0.5920399425723147,0.45349082844498845,49.64,0.2805415987968445,1.46923110965592,0.6445770620797535,442
573,0.5767476614469873,0.6304194601700412,0.579408463072494,49.64,0.28466248512268066,1.5302559273760652,0.6584003964532907,443
670,0.6918553458785492,0.828002902617596,0.5741992291341551,49.52,0.29112207889556885,1.629874299104495,0.7295649697096489,444
582,0.5131608994573559,0.6190477512521965,0.44189403275587663,49.48,0.28109413385391235,1.4825577766931437,0.6543045936759464,445
80,0.5672378467999503,0.5721394519660861,0.6493363615554185,49.42,0.2841288149356842,1.51652270251049,0.6374094072194009,446
329,0.5414757923783405,0.587775551728123,0.5634319142077436,49.35,0.2826831042766571,1.5020723233514652,0.6430411360382494,447
506,0.5899228997101437,0.6759062958414208,0.5526144256007222,49.34,0.285401850938797,1.5440627601543515,0.6747836075626682,448
505,0.5165533546963837,0.641791169087886,0.42159081145484506,49.29,0.28128451108932495,1.487690286681576,0.6624961992306351,449
